timestamp,cpu_usage,memory_usage,disk_read,disk_write,network_in,network_out
1788935350.276,10.8,60.7,0.0,8549.63,91.8,4.99
1788935351.279,11.1,61.1,7.98,2777.14,110.73,217.46
1788935352.284,10.3,60.7,0.0,791.98,83.58,6.96
1788935353.289,13.8,61.2,0.0,815.86,122.38,346.24
1788935354.293,10.3,60.8,3.98,788.88,45.82,16.93
1788935355.298,10.9,61.0,35.82,911.4,138.3,193.03
1788935356.303,8.1,60.7,0.0,1548.21,114.42,5.97
1788935357.308,9.4,60.6,3.98,1444.68,148.25,6.96
1788935358.309,15.7,60.8,43.93,986.52,181.73,1156.26
1788935359.314,11.0,60.6,7.96,823.82,89.55,3.98
1788935360.317,13.7,60.8,31.91,1495.94,189.49,21.94
1788935361.32,13.7,60.6,7.98,1890.33,243.27,8.97
1788935362.325,9.6,60.3,0.0,1432.72,148.25,9.95
1788935363.326,10.4,60.6,4.0,1387.02,183.87,9.99
1788935364.331,8.1,60.5,0.0,1050.49,121.36,8.95
1788935365.336,8.3,60.5,0.0,501.46,48.75,8.95
1788935366.341,10.0,60.4,3.98,1958.05,236.8,11.94
1788935367.346,9.9,60.4,3.98,1763.04,182.08,10.94
1788935368.352,13.0,60.8,0.0,1106.38,141.28,193.02
1788935369.353,11.2,60.6,0.0,1665.89,213.73,5.99
1788935370.356,11.2,60.9,15.95,2256.34,111.62,51.82
1788935371.359,9.2,60.9,0.0,1004.95,106.68,6.98
1788935372.364,9.7,60.9,83.58,899.48,141.29,207.95
1788935373.365,9.6,60.7,0.0,699.58,41.97,3.0
1788935374.37,14.5,60.6,0.0,756.17,156.21,232.82
1788935375.375,9.9,60.6,3.98,1082.78,105.49,606.08
1788935376.378,9.2,60.9,11.96,1579.37,202.41,49.85
1788935377.383,10.1,60.8,3.98,1587.95,213.92,10.94
1788935378.385,10.5,60.9,43.92,598.9,189.65,295.46
1788935379.39,11.4,60.9,0.0,1285.51,139.3,7.96
1788935380.395,13.8,60.7,7.96,12253.45,241.69,7.96
1788935381.4,12.3,60.7,0.0,1189.97,152.23,317.39
1788935382.405,11.1,60.7,3.98,1448.63,142.28,10.94
1788935383.409,15.2,61.2,0.0,1378.8,177.33,51.8
1788935384.414,10.7,61.1,0.0,1086.48,131.33,5.97
1788935385.418,11.0,61.0,7452.3,1346.99,215.2,242.1
1788935386.422,12.1,60.7,0.0,1334.93,148.44,9.96
1788935387.427,11.9,60.8,0.0,728.33,95.52,336.3
1788935388.432,14.1,61.0,31.83,1030.4,168.09,51.72
1788935389.437,11.5,60.9,79.6,1201.91,165.16,223.86
1788935390.442,9.5,60.8,0.0,1086.43,117.4,8.95
1788935391.447,8.4,60.8,0.0,1501.08,150.31,5.97
1788935392.449,13.2,60.9,3.99,1919.85,282.39,57.87
1788935393.454,10.6,60.9,111.43,1102.41,119.39,743.23
1788935394.457,10.1,60.8,0.0,1296.12,174.48,150.55
1788935395.459,9.6,60.6,3.99,1681.15,178.7,7.99
1788935396.464,8.1,60.6,3.98,883.3,109.42,5.97
1788935397.469,11.4,61.0,0.0,1794.9,284.56,165.16
1788935398.474,10.9,60.9,0.0,1790.87,214.9,10.94
1788935399.477,10.0,60.7,7.98,802.08,79.81,328.22
1788935400.482,13.5,60.9,28570.86,1062.6,122.38,16.91
1788935401.486,17.3,61.4,589.33,549.51,45.79,37.83
1788935402.491,16.1,61.4,11.94,1830.69,237.79,222.87
1788935403.496,12.1,61.1,15.93,892.12,97.58,4.98
1788935404.501,12.3,61.0,123.34,1722.77,235.74,262.59
1788935405.506,12.7,61.1,577.08,1022.83,134.32,341.27
1788935406.509,8.6,60.9,0.0,534.36,45.86,4.98
1788935407.514,11.1,60.8,0.0,1185.98,147.25,5.97
1788935408.517,14.1,61.2,526.68,1276.79,114.71,9.97
1788935409.518,14.1,61.7,387.4,2727.75,50.92,17.97
1788935410.519,16.7,61.1,0.0,13794.55,216.79,448.56
1788935411.526,10.8,61.0,0.0,977.03,114.19,355.47
1788935412.531,15.6,61.3,10280.3,1293.5,137.31,22.88
1788935413.536,13.0,61.0,939.67,995.42,117.46,70.67
1788935414.541,14.8,61.1,4696.14,497.47,97.5,12.93
1788935415.546,11.3,61.0,103.47,3963.82,163.17,11.94
1788935416.548,13.7,61.4,2247.11,1245.29,177.61,32.93
1788935417.553,17.4,61.4,397.98,3243.54,68.65,56.71
1788935418.558,14.1,61.2,1277.62,720.4,105.47,5.97
1788935419.565,12.6,61.2,87.42,790.75,96.36,7.95
1788935420.57,9.5,61.2,0.0,624.83,59.7,2.98
1788935421.575,11.5,60.8,254.71,585.03,72.63,4.97
1788935422.577,11.1,60.7,23.96,1297.75,73.87,34.94
1788935423.582,9.4,60.8,131.33,401.96,43.78,9.95
1788935424.582,14.8,62.2,535.81,2239.22,88.97,8.0
1788935425.586,15.1,61.6,3129.13,5409.21,141.51,12.95
1788935426.591,11.3,61.1,0.0,887.52,103.48,6.96
1788935427.597,9.5,60.4,0.0,1343.45,114.27,5.96
1788935428.602,7.7,60.1,3.98,947.19,93.53,4.97
1788935429.607,10.1,60.8,0.0,692.48,66.66,3.98
1788935430.61,15.7,61.3,295.28,778.11,61.85,15.96
1788935431.611,12.6,60.4,0.0,527.39,46.95,4.0
1788935432.616,9.8,60.2,31.84,752.17,77.61,5.97
1788935433.617,14.5,60.0,5135.58,5803.0,1268.91,50.96
1788935434.622,18.2,60.8,2260.53,7259.16,828.79,50.74
1788935435.634,15.9,60.9,8862.54,1304.48,219.39,9.88
1788935436.639,9.1,60.8,0.0,1106.38,154.22,5.97
1788935437.644,11.3,60.6,15.92,2029.68,228.84,8.95
1788935438.649,9.3,60.6,11.94,994.93,121.38,58.7
1788935439.652,9.1,60.6,7.98,1216.87,148.62,5.98
1788935440.657,13.1,61.7,179.09,9718.53,165.16,6.96
1788935441.658,14.5,61.7,35.95,810.8,100.85,8.99
1788935442.66,12.7,60.4,0.0,1593.23,179.69,7.99
1788935443.666,11.7,60.3,3.98,1217.42,125.32,6.96
1788935444.671,7.7,60.0,15.92,1751.12,129.34,5.97
1788935445.675,8.6,59.8,0.0,1206.68,164.28,5.97
1788935446.678,9.4,59.8,0.0,1472.22,210.46,18.95
1788935447.682,9.2,59.6,7341.13,1027.12,73.65,3.98
1788935448.686,9.2,59.6,1083.98,1163.69,137.49,5.98
1788935449.691,9.0,59.5,11.94,2109.26,378.08,8.95
1788935450.693,9.4,59.6,0.0,2140.52,294.52,8.99
1788935451.698,8.0,59.5,3.98,1754.55,256.62,8.95
1788935452.703,7.1,59.4,3.98,1345.17,149.24,6.96
1788935453.707,9.2,59.4,3.98,2537.7,361.53,10.96
1788935454.712,8.3,59.4,0.0,1643.66,243.76,7.96
1788935455.715,8.1,59.4,0.0,1356.75,136.67,6.98
1788935456.719,8.1,59.3,3.99,565.87,56.79,3.99
1788935457.721,7.7,59.4,0.0,850.0,76.82,3.99
1788935458.725,8.1,59.4,0.0,864.54,72.71,5.98
1788935459.745,7.2,59.4,0.0,729.32,62.74,3.92
1788935460.75,7.4,59.3,0.0,1365.07,112.43,5.97
1788935461.755,8.5,59.3,0.0,604.92,57.71,3.98
1788935462.76,7.9,59.4,0.0,577.07,54.72,2.98
1788935463.765,7.6,59.3,0.0,433.8,39.8,4.97
1788935464.766,10.9,59.4,0.0,355.72,48.96,3.0
1788935465.769,8.7,59.4,0.0,2833.02,146.64,5.99
1788935466.774,8.1,59.4,3.98,545.24,54.72,4.97
1788935467.781,7.7,59.4,0.0,1222.66,115.12,4.96
1788935468.786,6.7,59.4,0.0,513.4,57.71,3.98
1788935469.791,9.1,59.9,27.86,660.62,55.71,5.97
1788935470.797,12.6,60.2,624.82,11971.14,128.35,28.85
1788935471.802,9.5,60.2,7.96,545.23,49.75,6.96
1788935472.805,10.1,60.5,143.51,773.36,115.61,83.71
1788935473.808,10.8,60.5,0.0,665.95,69.79,143.56
1788935474.813,12.1,60.5,3.98,1595.94,182.08,7.96
1788935475.825,13.1,61.4,15.81,849.59,64.21,9.88
1788935476.83,12.4,61.2,47.76,4170.92,114.42,9.95
1788935477.836,14.7,61.7,0.0,1249.53,119.38,4.97
1788935478.841,15.3,61.7,71.64,1731.21,131.33,6.96
1788935479.843,19.9,61.5,399.28,1860.65,233.58,281.49
1788935480.848,11.9,61.0,7.96,2387.9,157.2,8.95
1788935481.853,12.2,60.7,0.0,1225.77,103.47,341.27
1788935482.853,10.8,60.8,0.0,907.73,123.96,16.0
1788935483.858,9.1,60.7,3.98,1392.98,165.17,8.95
1788935484.863,9.5,60.5,0.0,1420.81,238.79,60.69
1788935485.866,9.7,60.3,0.0,5741.03,305.2,9.97
1788935486.867,8.8,60.2,0.0,1122.61,120.85,5.99
1788935487.872,9.4,60.1,31.84,1914.28,210.93,361.17
1788935488.874,8.5,60.1,0.0,1169.25,129.7,5.99
1788935489.879,10.2,60.1,998.93,1428.75,228.84,6.96
1788935490.882,9.7,60.1,11482.18,1874.48,294.13,9.97
1788935491.888,8.3,60.1,0.0,2180.65,234.78,8.95
1788935492.893,8.7,60.1,0.0,2750.05,360.17,11.94
1788935493.898,9.4,60.0,3.98,3151.97,593.98,14.92
1788935494.901,9.9,60.0,3.99,3482.23,478.66,13.96
1788935495.902,11.9,61.0,19.97,1665.46,194.7,31.95
1788935496.907,11.2,60.8,298.57,1855.12,235.87,8.96
1788935497.912,10.3,60.9,0.0,250.74,25.87,4.97
1788935498.917,15.2,61.2,3.98,2567.04,375.11,11.94
1788935499.922,11.9,61.0,35.82,2117.31,322.37,20.89
1788935500.924,13.9,61.0,0.0,18370.37,199.5,7.98
1788935501.928,11.2,61.0,127.56,1793.74,158.45,14.95
1788935502.933,11.4,61.0,11.94,895.47,131.34,5.97
1788935503.935,11.9,61.1,0.0,1588.41,200.55,6.98
1788935504.94,12.3,61.5,0.0,987.74,108.53,21.91
1788935505.941,10.2,60.9,327.37,2483.2,309.4,31.94
1788935506.947,8.4,60.8,0.0,1432.76,148.25,6.96
1788935507.952,8.6,60.7,15.92,1826.28,273.54,8.95
1788935508.957,10.1,60.9,27.86,2169.03,290.53,9.95
1788935509.958,13.2,60.8,3.99,1961.53,275.65,12.98
1788935510.959,14.7,61.2,67.96,1443.25,148.92,9.99
1788935511.964,12.1,61.1,35.82,4182.78,457.68,14.92
1788935512.966,13.5,61.1,1325.24,3584.53,299.38,8.98
1788935513.97,12.1,61.1,693.18,2322.55,213.13,8.96
1788935514.975,8.9,60.8,0.0,2228.75,214.92,6.96
1788935515.98,7.6,60.7,0.0,1599.41,228.77,9.95
1788935516.985,8.9,60.4,3.98,2551.08,355.2,9.95
1788935517.99,12.2,60.8,31.84,2188.92,208.94,12.93
1788935518.996,13.3,61.1,871.57,2861.47,375.09,12.93
1788935519.998,14.2,60.9,47.87,2086.41,211.43,6.98
1788935521.003,9.6,60.8,0.0,561.15,62.68,3.98
1788935522.008,11.1,61.2,0.0,1394.08,142.4,6.97
1788935523.013,9.8,60.8,43.78,2125.25,105.47,4.97
1788935524.018,7.9,60.8,0.0,497.26,52.71,2.98
1788935525.023,12.7,60.9,0.0,1313.37,136.31,6.96
1788935526.027,8.6,60.5,0.0,1430.56,123.53,5.98
1788935527.027,8.2,60.5,0.0,723.84,64.99,6.0
1788935528.032,7.6,60.4,35.82,497.47,36.81,1.99
1788935529.037,8.6,60.4,3.98,823.82,92.53,3.98
1788935530.042,8.3,60.4,15.92,951.42,120.42,5.97
1788935531.043,10.8,60.4,0.0,15596.67,189.91,26.99
1788935532.048,15.4,60.4,0.0,712.38,68.65,11.94
1788935533.053,7.8,60.3,0.0,656.67,63.68,4.97
1788935534.058,7.5,60.2,0.0,831.78,93.53,3.98
1788935535.063,8.4,60.3,19.9,9579.35,156.21,15.92
1788935536.068,8.5,60.3,3.98,947.18,91.53,5.97
1788935537.073,8.2,60.3,0.0,1205.84,129.34,4.97
1788935538.074,7.9,60.3,19.98,1226.82,96.91,5.99
1788935539.077,8.7,60.2,0.0,1886.57,265.24,7.98
1788935540.082,6.6,60.3,0.0,915.27,88.54,4.97
1788935541.087,8.9,60.4,179.09,473.6,40.79,1.99
1788935542.09,9.0,60.5,0.0,1312.72,142.64,6.98
1788935543.095,11.5,61.1,40852.67,931.27,97.51,5.97
1788935544.1,9.8,60.8,3.98,955.14,108.45,4.97
1788935545.105,13.0,61.1,2734.13,3259.46,40.79,5.97
1788935546.11,9.5,60.8,0.0,214.91,13.93,1.99
1788935547.115,13.4,61.0,0.0,799.97,83.58,14.92
1788935548.121,8.9,61.0,0.0,1753.51,92.45,3.98
1788935549.126,10.9,61.0,0.0,927.3,96.51,4.97
1788935550.128,12.2,61.4,0.0,1298.11,135.8,5.99
1788935551.132,14.9,61.3,637.31,1374.19,128.46,52.78
1788935552.137,16.7,62.0,1301.43,9496.07,229.84,23.88
1788935553.141,12.4,61.5,0.0,2588.12,297.63,8.96
1788935554.146,13.5,61.3,700.44,1631.71,238.79,238.79
1788935555.152,15.1,61.3,23.88,2057.65,335.31,12.93
1788935556.159,14.3,61.2,2970.86,5905.98,321.71,8.94
1788935557.163,12.0,61.2,151.33,3990.42,545.6,60.73
1788935558.165,12.2,61.2,379.43,5276.12,804.8,603.1
1788935559.17,8.8,60.9,15.92,1237.71,217.89,7.96
1788935560.173,13.6,61.1,95.69,8524.65,200.36,140.55
1788935561.177,14.0,61.8,23.9,3928.13,236.05,140.43
1788935562.181,14.7,61.4,107.54,7870.45,1780.41,30.87
1788935563.192,16.5,62.0,114.71,7107.77,2435.51,51.42
1788935564.197,13.6,61.4,557.18,1249.67,227.85,345.25
1788935565.198,14.0,60.8,31.99,2871.17,276.92,11.0
1788935566.2,14.6,60.6,95.83,2998.65,419.25,75.86
1788935567.205,13.9,61.3,59.7,1369.08,124.37,11.94
1788935568.209,12.3,61.2,1206.51,1576.82,116.47,7.96
1788935569.209,17.1,62.1,987.79,12213.37,140.97,6.0
1788935570.214,11.4,60.9,3.98,2547.13,237.8,369.14
1788935571.222,14.4,61.0,976.64,1869.91,246.15,253.09
1788935572.227,8.6,60.9,4942.97,2762.01,249.74,7.96
